,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
8,318875.61595024436,7.0,6661.754682900515,27063.053957946766,375366276.8760964,109.45092857888633,109285137216.4252,12491073.962554017
9,1737962.885781028,3.0,2116.878077300935,27063.053957946766,496074260.6029061,106.2800949747461,412892786367.06415,7507737.366048902
11,459583.92106897477,6.0,5490.264531898254,27063.053957946766,459252453.5549899,109.49612358693243,122241474089.79855,11351996.921374492
12,1644164.3242992887,2.0,4045.971630506634,27063.053957946766,496074260.6029061,104.49849789119754,410563347978.3137,9609853.613301367
13,524847.7838605593,7.0,5858.746684180795,27063.053957946766,494912551.7163493,116.66869585634942,121244361337.24449,11465035.617073389
14,41542.818242101464,10.0,7611.330106835729,27063.053957946766,384341646.4740555,103.92503565226531,64310141339.86847,15159773.392524818
15,300394.1031808603,8.0,6661.754682900515,27063.053957946766,375366276.8760964,112.7636648558269,97534425043.41035,14002431.573312014
19,128664.80149670318,8.0,7400.655409823001,18075.522111322272,237835032.88266864,111.62160871018698,75356034299.37581,15039965.789156443
