,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1023979.9261991454,12.0,2002.971552197494,77365.53683090855
7,1942341.22962437,10.0,1328.3122275744136,58540.93682620135
8,1747382.4759225368,14.0,2405.1829487091018,77261.09049444436
19,1764141.6293347573,13.0,2271.0311473001384,46428.26500395354
