,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,447324.93962028704,17.0,5290.562283108602,57150.213922502146
9,773637.1512553968,15.0,3082.3259423113723,75425.6438148943
12,935728.0581242157,12.0,1836.7494402534358,75425.6438148943
13,228605.63012795354,21.0,6327.1234749504765,75425.6438148943
19,275997.96391297225,20.0,6209.558755314376,47050.60098116
