,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,460746.0110714256,16.0,5158.643469551569,47050.60098116
9,785480.2318744368,14.0,2959.3312628872754,46290.56784183566
12,943380.9903733612,11.0,1722.5356080033089,46290.56784183566
13,242036.93590557034,20.0,6195.065288193722,46290.56784183566
