,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,928038.9517647243,14.0,2986.7907499407647,46290.56784183566
7,1837376.2715180863,12.0,2358.8937856488737,38845.87354014799
12,1821806.7416717175,13.0,2101.885040365498,46290.56784183566
