,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1236304.610540887,10.0,1907.7811359438529,57150.213922502146
13,1105262.1830073015,12.0,1872.7614093048833,75425.6438148943
14,1032592.7621439,14.0,2944.3423277857255,75425.6438148943
15,1069751.5566561709,13.0,2532.2920689392995,75425.6438148943
19,1064977.634833572,13.0,2826.777608149623,46290.56784183566
