,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,359650.5464956182,21.0,6411.26037714775,57150.213922502146
8,208565.28448257723,22.0,6964.041192121447,75425.6438148943
9,680089.873961168,19.0,4235.669927089166,84595.6926066957
12,827063.2003918947,16.0,3027.6166954672044,84595.6926066957
13,198346.79621443746,24.0,6788.481054562024,83918.66726055638
16,159396.44806607626,25.0,7447.821568989626,84595.6926066957
19,188323.57078830333,24.0,7330.2568493535255,53089.38381848
