,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,1052326.9277254886,6.0,5303.987516517713,32618.867880206955,495572100.4985826,116.84423246659125,145173562818.25082,12273699.607946359
8,281123.1839008205,6.0,5892.745424286029,55865.022234007636,851177749.4543577,93.05345333285779,47753889252.81342,13243346.321232006
9,1591439.171089919,3.0,1996.2253488919378,66668.05861185485,1030590312.652159,94.74500671320965,298327852799.5613,7231047.487589153
11,228868.28651434253,8.0,5892.745424286029,55994.720723783095,853284551.2685332,99.68050623442441,38197848692.89393,14022529.878444219
12,1623099.3016218247,2.0,3748.340504634096,66668.05861185485,1030590312.652159,93.85074961828914,303547786073.3955,9960886.286304096
14,22413.59465562296,9.0,6585.726238295458,66668.05861185485,1030590312.652159,106.86911343779043,29130973875.593227,16236767.574862877
15,173870.4728637269,9.0,6018.231565300264,66668.05861185485,1030590312.652159,105.0236866229254,38136265873.08252,15284059.91151767
19,148625.2187168476,8.0,6500.21715902956,12015.170836432117,221930770.3020402,115.18337633003941,39883375240.21308,16014748.42498662
