,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,204565.86460755984,22.0,7198.553343240554,53089.38381848
9,613812.5304140017,20.0,5157.60440281348,46290.56784183566
11,265902.76176263724,20.0,6126.00728448394,47050.60098116
12,758918.7826423914,17.0,3961.0718835006683,46290.56784183566
13,163895.1500874654,24.0,7294.445116704859,46290.56784183566
16,93666.04557896045,26.0,8366.991175461473,53089.38381848
