,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,823947.8317197328,19.0,4297.427599043576,83918.66726055638
7,1028478.3932759943,15.0,3260.866407201702,57150.213922502146
8,930869.2542637248,15.0,3201.5319621632316,75425.6438148943
11,905315.7969242939,15.0,3201.5319621632316,75527.60888064088
12,1016982.2483910081,16.0,2982.1088827773783,83918.66726055638
15,883622.0618259404,18.0,3681.556165233984,83918.66726055638
19,857151.4175686797,18.0,4179.862879407476,46290.56784183566
