,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,808568.2955907704,1.0,752.9197197440008,27406.07826615515,353380807.59161246,95.3538246695263,643213852867.506,5078377.555116101
8,244068.3883010894,6.0,2849.4449289062904,48423.828171275905,614656210.7075369,85.69276991777109,456715664402.50446,5889950.1739957975
11,203869.0001544226,6.0,2849.4449289062904,48541.093607084505,616302566.8246138,91.18815663304852,428739720598.0504,6229968.1649903115
12,392203.69856678904,6.0,2849.4449289062904,58323.74079749048,758739979.7182349,72.96564884516043,434667358200.27966,5584588.601989499
14,48005.031740352046,6.0,2849.4449289062904,58323.74079749048,758739979.7182349,94.90854410539896,397063650425.98364,7348168.997076834
15,157984.5032469374,6.0,2849.4449289062904,58323.74079749048,758739979.7182349,94.88288999350407,426772077845.6564,7094409.119835625
19,147298.8705864614,5.0,2673.294048595646,7850.642591091622,184371444.56246185,99.77319654044504,429376390102.77765,7244258.036062017
