,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,403238.04849254113,18.0,5845.491657236929,57150.213922502146
9,721364.9864397242,16.0,3681.647940909932,75425.6438148943
12,862918.4849518604,13.0,2508.3771153339057,75425.6438148943
14,199529.96302328072,22.0,6882.052849078806,75425.6438148943
19,231911.07278522642,21.0,6764.488129442705,53731.111013559996
