,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,221542.06656839943,23.0,6912.72210420919,46290.56784183566
7,1091407.0192141177,21.0,6286.752697022312,40687.39446476954
9,1459586.028031153,19.0,3896.441100871727,46290.56784183566
12,1628582.0489685812,16.0,2603.6249583485715,46290.56784183566
