,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,361993.14463462704,21.0,6489.84252990715,58540.93682620135
8,269649.09687321243,21.0,6335.576643346909,77261.09049444436
9,640635.2010927891,19.0,4491.2902695905705,85960.787571172
11,238509.45818728156,21.0,6335.576643346909,77365.53683090855
12,803155.1551436768,16.0,3265.449837124921,85960.787571172
14,147301.06100178522,25.0,7566.713251041838,85960.787571172
15,212102.0293453572,24.0,6883.705732688062,85960.787571172
19,183793.5443450139,24.0,7432.561449632873,46428.26500395354
