,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,895482.8794934738,17.0,4005.113345308764,46290.56784183566
7,1099949.1140026988,13.0,2968.8158075554948,27791.53349365291
8,1015481.1641627699,13.0,2796.626182389722,46290.56784183566
11,1075928.7948229127,11.0,1720.4679961566144,46290.56784183566
13,970282.8737220641,15.0,2928.955159075653,46290.56784183566
