,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,449031.19351410365,17.0,5289.77865207494,57150.213922502146
9,773733.8967171222,15.0,3090.605818610369,75425.6438148943
12,931634.6552160464,12.0,1853.810163726408,75425.6438148943
13,230297.67945890466,21.0,6326.339843916816,75425.6438148943
19,277704.2178067887,20.0,6208.775124280715,47050.60098116
