,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,460086.2949730671,16.0,5103.929072679439,47050.60098116
9,784117.0328296184,14.0,2908.194081737298,46290.56784183566
12,939949.099960059,11.0,1684.2445916477518,46290.56784183566
13,241424.1153365932,20.0,6140.115787553044,46290.56784183566
