,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,418103.7033669177,17.0,5424.333063356604,57150.213922502146
8,230806.95770096587,21.0,6460.894255198478,75425.6438148943
9,761640.6548841101,15.0,3138.144215965396,75527.60888064088
12,931888.4961068836,12.0,1855.590278760239,75527.60888064088
14,215333.14441203835,21.0,6460.894255198478,75527.60888064088
19,246776.72765960268,20.0,6343.329535562378,46290.56784183566
