,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,368875.06465812953,19.0,6298.326271716691,57150.213922502146
9,688768.2619771466,17.0,4125.500690910572,75425.6438148943
12,833874.5142055367,14.0,2928.9681715977604,75425.6438148943
13,238498.02757031456,21.0,6266.819879583118,75425.6438148943
15,201914.01554264905,22.0,6926.352322025308,75425.6438148943
16,168621.47364801177,23.0,7334.887463558565,75425.6438148943
19,197548.08895081465,22.0,7217.322743922465,53089.38381848
