,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1135015.8987134316,11.0,2055.9286266472373,57150.213922502146
12,2034945.7322089695,10.0,1139.0703465311963,57150.213922502146
19,1871610.2051932586,12.0,2353.0863161727502,38858.56476248743
