,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,197762.98258186365,24.0,6884.7218531056205,83918.66726055638
7,402294.1523781668,20.0,5848.160661263742,57150.213922502146
9,740429.7967597062,18.0,3591.3982674381896,83918.66726055638
12,897262.2195343375,15.0,2346.824181572665,83918.66726055638
19,230967.17667085183,23.0,6767.15713346952,46290.56784183566
