,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,448123.1917426354,17.0,5306.101716034735,57150.213922502146
9,774751.311130864,15.0,3096.277976603089,75425.6438148943
12,937665.1929101951,12.0,1845.6007310470814,75425.6438148943
13,229397.6402655588,21.0,6342.662907876609,75425.6438148943
19,276796.21603532054,20.0,6225.0981882405085,47050.60098116
