,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,142154.93361795635,6.0,2809.5739470575427,48322.89160071852,614862798.9840043,92.14561812532182,522000781833.0841,10046241.214597674
7,2341748.638890102,5.0,13808.618887556098,26678.088101356276,353359332.3531173,154.20751999168849,1705307509702.5767,51728397.348127544
19,1716484.7116974248,7.0,14606.94517888629,7184.656200124155,185195896.31165665,167.04834985401246,1334885292386.6938,59356194.10795028
