,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1302586.0596017856,8.0,837.683974601121,57150.213922502146
8,1117559.1193223218,12.0,1874.24516644299,75425.6438148943
13,1083780.6516512306,12.0,1874.24516644299,75527.60888064088
19,1131259.0838944705,11.0,1756.6804468068913,46290.56784183566
