,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,195810.60832779738,22.0,7151.603021105875,53089.38381848
7,400239.6728023836,18.0,6115.41630623227,53089.38381848
9,719241.6298568175,16.0,3947.170241178632,46290.56784183566
12,861326.9618129629,13.0,2769.4802610168554,46290.56784183566
13,270991.50311930006,20.0,6072.141774130036,46290.56784183566
15,234469.3951074227,21.0,6732.472063863541,53089.38381848
