,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,459067.2137365113,16.0,5174.717780991767,47050.60098116
9,785726.850724732,14.0,2964.754668360398,46290.56784183566
12,948640.7325040633,11.0,1714.077422804392,46290.56784183566
13,240372.06593155695,20.0,6211.139599633918,46290.56784183566
