,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,972403.1566565122,6.0,5103.35979864137,24991.761656096976,366254453.20961493,109.3054127584927,115504748164.5072,12235400.596659608
9,1493505.6091875636,3.0,2009.2968038966974,47844.62165045245,843251423.6978601,101.66148760278858,262248936394.2878,7845227.100531853
12,1349727.2803396657,2.0,3458.8945239245986,47844.62165045245,843251423.6978601,104.24423874048256,260609402730.3772,10554160.230872752
13,313670.159350016,7.0,5905.949400144531,47844.62165045245,843251423.6978601,93.06482765162447,39305765662.13899,12195300.039401473
14,48696.971311362984,10.0,7073.278992522399,47844.62165045245,842194073.5589316,91.33435925809349,18547095467.878105,16097352.05300167
15,77455.76793226984,10.0,6857.490514942674,47844.62165045245,841567328.0651184,87.81415366457945,22445420476.91004,15625591.882480262
19,139552.44028283661,8.0,6972.370345711515,9088.5036586348,202563109.7619682,100.92497176069851,25688805320.23153,15999111.090676006
