,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,362414.27343821124,21.0,6372.929015831556,58540.93682620135
8,273518.48843193415,21.0,6187.42208618471,77261.09049444436
9,619944.2405560524,19.0,4474.151307633407,85960.787571172
11,241686.83391168778,21.0,6187.42208618471,77365.53683090855
12,771470.3091944657,16.0,3295.0931263855,85960.787571172
14,147715.3333541829,25.0,7449.799736966244,85960.787571172
15,212673.3220473372,24.0,6765.35640564976,85960.787571172
19,184214.67314859803,24.0,7315.647935557279,46428.26500395354
