,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1001910.1568243593,13.0,2508.8164610180356,75425.6438148943
7,1114719.7843874374,17.0,11396.637339309651,57150.213922502146
9,940304.7223930093,21.0,12433.198531151524,75425.6438148943
19,943392.8086801224,20.0,12315.633811515423,46290.56784183566
