,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1057352.8881432398,12.0,1836.8025835161752,75425.6438148943
7,1967653.4623805792,10.0,1210.0614550303362,57150.213922502146
19,1796326.4866732643,13.0,2129.0579272361065,46290.56784183566
