,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1209278.7417991334,12.0,1997.5316437981455,57150.213922502146
8,1117812.0792257611,12.0,1885.9227953261106,75425.6438148943
11,1090512.1231434688,12.0,1885.9227953261106,75527.60888064088
14,1006508.9265795655,16.0,3034.0928356400163,83918.66726055638
15,1066258.0369081886,15.0,2400.1309791154963,83918.66726055638
19,1037951.7660918182,15.0,2916.528116003916,46290.56784183566
