,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
9,858574.177325032,15.0,3080.3947832451995,57150.213922502146
11,401884.9850274245,17.0,5224.683905441889,57150.213922502146
12,1014332.8662698091,12.0,1842.1128438730448,57150.213922502146
14,317841.4435356074,21.0,6372.8539457557945,57150.213922502146
15,377590.5538642307,20.0,5738.892089231273,57150.213922502146
19,346546.4350184488,20.0,6267.037206570098,40258.17373048444
