,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,242916.12992824684,20.0,6343.10023768988,46290.56784183566
7,1111828.0911359657,18.0,5715.573572977866,40477.79540326548
9,1467165.5453873076,16.0,3380.313194862294,46290.56784183566
12,1634003.0987278374,13.0,2103.3720601710957,46290.56784183566
