,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,965610.2448190044,15.0,3218.219409832078,75425.6438148943
7,1835092.053951549,13.0,2591.1527755166244,57150.213922502146
12,1829360.9698836384,14.0,2283.733065603963,75425.6438148943
19,1663765.0782442342,16.0,3510.1492477223983,46290.56784183566
