,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,181101.66173487355,24.0,7287.6715852189045,53089.38381848
7,385600.20368150744,20.0,6251.249766576753,53089.38381848
8,234392.99627878563,21.0,6804.846723295841,53089.38381848
9,705180.0981892691,18.0,4080.0335046801792,46290.56784183566
12,850410.0746458652,15.0,2883.3899706006396,46290.56784183566
13,224384.98921129823,23.0,6628.154602566419,46290.56784183566
