,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,87008.76827071598,9.0,7158.657126559392,17464.18043046604,168960304.85511082,104.12860576293947,34397607621.421455,14851914.415076144
7,2270603.825897451,6.0,15222.327966251123,16302.151983104064,175019232.5422651,201.6490682670804,657035745952.6423,65501035.06842513
9,2950607.3985894937,5.0,12704.331049086126,17464.18043046604,234257327.19561386,183.09094442528672,973561175540.2222,53321246.79170565
12,2873122.9465983748,6.0,14410.718471044933,17464.18043046604,244070126.10714427,181.65939276883466,1006594820898.043,58685581.980797395
