,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,344726.0078248616,21.0,6483.571119495216,57150.213922502146
8,245809.245516481,21.0,6432.855333098521,75425.6438148943
9,683517.3123367628,19.0,4223.532482069109,83918.66726055638
11,220821.8744122971,21.0,6432.855333098521,75527.60888064088
12,841201.9676863608,16.0,2973.096096308027,83918.66726055638
15,198866.68207553786,24.0,6914.269840605837,83918.66726055638
16,144471.887440586,25.0,7520.132311337093,83918.66726055638
19,173399.03211754665,24.0,7402.567591700992,46290.56784183566
