,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1108630.1559642244,11.0,2119.2462662582075,57150.213922502146
8,922170.2139954037,15.0,3155.8074581000856,75425.6438148943
12,1092421.1301547692,12.0,1863.77393508987,75527.60888064088
13,889888.1265986664,15.0,3155.8074581000856,75527.60888064088
19,937303.1802569092,14.0,3038.242738463985,46290.56784183566
