,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
9,895019.6334991049,15.0,3141.088945677913,57150.213922502146
11,402664.3217625538,17.0,5481.935892379841,57150.213922502146
12,1064779.4061189527,12.0,1843.444145983838,57150.213922502146
14,323732.0009464218,21.0,6569.655454695689,57150.213922502146
15,381774.1563008724,20.0,5952.495238865382,57150.213922502146
19,353699.2965794623,20.0,6458.41257075982,40687.394464769546
