,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,202441.05623153725,22.0,7229.638596081893,53089.38381848
9,617096.4939984382,20.0,5145.99869878207,46290.56784183566
11,264743.2965173733,20.0,6160.533418834979,47050.60098116
12,763693.9365174036,17.0,3939.9343621111802,46290.56784183566
13,166265.59759183286,24.0,7289.405554287607,46290.56784183566
16,96331.90317507675,26.0,8358.510731534521,53089.38381848
