,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,359118.0866371888,21.0,6393.429948342693,57150.213922502146
8,206430.741172548,22.0,6958.218977547367,75425.6438148943
9,679166.4388418372,19.0,4219.818283423052,84595.6926066957
12,825634.7146014273,16.0,3015.297233179499,84595.6926066957
13,197842.1804976379,24.0,6770.62729094092,83918.66726055638
16,158864.20623458398,25.0,7429.991140184569,84595.6926066957
19,187791.11092987406,24.0,7312.426420548469,53089.38381848
