,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,202413.7179481673,22.0,6935.378909504392,75425.6438148943
7,406944.2840799861,18.0,5898.817717662518,57150.213922502146
9,726492.6609877549,16.0,3727.740828965667,75425.6438148943
12,871722.6374443511,13.0,2531.097294886127,75425.6438148943
19,235617.3083726713,21.0,6817.814189868292,53089.38381848
