,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,1231456.9540661764,10.0,1829.0668187754563,57150.213922502146
11,1290454.9280743047,8.0,753.6163837128661,57150.213922502146
13,1184011.9567259445,12.0,1971.9218483244476,57150.213922502146
14,1111046.4852442364,14.0,3047.3722833870434,57150.213922502146
19,1141955.329188449,13.0,2936.1293994511743,28378.440176112876
