,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1030313.0285496702,15.0,3257.958089847187,57150.213922502146
8,879448.8723157634,16.0,3808.79249960973,75425.6438148943
12,1008961.6001875764,16.0,3028.6762208906075,84595.6926066957
13,868116.9511464385,18.0,3635.0333456566896,83918.66726055638
14,826599.9808051224,19.0,4294.519281689061,84595.6926066957
19,858986.0528423553,18.0,4176.954562052961,46290.56784183566
