,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,419829.9851262546,17.0,5581.9151526686455,57150.213922502146
8,233296.63206121107,21.0,6618.476344510522,75425.6438148943
9,789636.9421462747,15.0,3182.996543912179,75527.60888064088
12,962669.020258751,12.0,1875.6842265536288,75527.60888064088
14,217059.36620571374,21.0,6618.476344510522,75527.60888064088
19,248503.0094189398,20.0,6500.911624874421,46290.56784183566
