,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,904116.1150173292,15.0,3202.125215120652,75527.60888064088
7,1774700.3682279575,13.0,2577.170544780598,57150.213922502146
8,1588022.2214462475,17.0,3613.7317366224725,75425.6438148943
12,1767854.0847942233,14.0,2276.8134541278014,75527.60888064088
19,1603373.3925206426,16.0,3496.167016986372,46290.56784183566
