,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
7,883896.9230490439,2.0,2931.248119576303,35101.01047899519,496380637.33050925,104.5620187056802,566892092273.3878,11689792.988253528
8,351647.4663766802,3.0,2320.9649212547847,58404.04703577621,853699766.7544098,104.37687911007502,421264113755.4113,12683132.111589221
11,477655.4275587355,3.0,2160.029912817241,58534.06289141395,855850308.0719633,101.34507109853418,437589668541.10486,11712861.783383736
13,244898.36834164546,5.0,3251.2068673891554,69233.51791537782,1033811602.3744302,93.80553750385012,376149838021.6753,11246317.353114562
14,37910.51371039054,6.0,4065.14048570014,77505.52809082824,1170683915.706609,100.42353590296213,322550257440.6296,14894754.228578297
19,130977.35280803358,5.0,4217.320427358205,11832.385467048152,241296696.8215988,106.53439232751262,348125874570.2293,14833234.904629927
