,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,826617.2207491231,19.0,4293.532999559688,84595.6926066957
7,1031147.2802957497,15.0,3256.971807717813,57150.213922502146
8,879908.5552930351,16.0,3810.708137636624,75425.6438148943
12,1010068.355721574,16.0,3025.9458883702664,84595.6926066957
13,869890.2583188328,18.0,3634.067680920187,83918.66726055638
19,859820.3045884348,18.0,4175.968279923587,46290.56784183566
