,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,385331.9306717409,20.0,6244.536440639291,53731.111013559996
8,241484.14580519247,21.0,6744.079841333376,53731.111013559996
9,704150.1651147053,18.0,4077.225311320024,46290.56784183566
12,846704.081300568,15.0,2897.207142277075,46290.56784183566
13,223254.14713191867,23.0,6620.616236100446,46290.56784183566
14,181707.26046663438,24.0,7280.7231555128965,53089.38381848
