,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,162619.23007226607,6.0,3493.4785939924113,65230.600211018784,1024014731.6469623,93.70883501038175,411032227997.9138,11609408.770308299
7,2394739.0321853906,5.0,14253.578676959714,31332.299647015112,496273509.7623972,162.6887740653667,1533453396762.9663,53732715.76537932
8,1942652.2346675945,7.0,15667.330813354376,54475.437862923616,849086808.4277602,159.62342813788362,1229449807950.3967,56594862.57414087
11,1893720.0155815342,7.0,15071.79732213007,54604.56158935097,851163401.6185994,167.30286135653878,1179575586286.73,59000593.66607346
19,1842272.838626226,7.0,15667.330813354376,11998.960014555334,237349489.57987106,172.58723569617075,1169573810604.156,61524390.47262505
