,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,398154.57358856226,18.0,6138.35936623737,53731.111013559996
9,717509.1957383212,16.0,3968.3047953369532,46290.56784183566
12,860986.4758726824,13.0,2782.061691202427,46290.56784183566
13,267383.0532267702,20.0,6101.054019229308,46290.56784183566
14,194501.48906621014,22.0,7174.656903990641,53089.38381848
15,231799.27172331995,21.0,6760.947957979743,53731.111013559996
