,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1171618.9050504586,10.0,1884.129479425559,57150.213922502146
13,1040554.4040024849,12.0,1850.2909579110965,75425.6438148943
14,967909.547078526,14.0,2920.69067126743,75425.6438148943
15,1004877.7995174158,13.0,2510.1266436314254,75425.6438148943
19,1000291.9293431437,13.0,2803.1259516313294,46290.56784183566
