,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,252854.51496338757,22.0,6887.733302211818,51214.83364
9,544422.461538766,20.0,5535.053868153553,46428.26500395354
11,308293.1778694336,20.0,5765.704501237973,46428.26500395354
12,676100.0985624002,17.0,4450.675837256937,46428.26500395354
13,173780.42050945308,24.0,7265.030652029434,46428.26500395354
14,96589.52132421588,26.0,8387.05945300328,50603.159120000004
15,210992.9818748331,24.0,7132.428182247055,51214.83364
