,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,371702.82709896687,19.0,6322.150168454384,57150.213922502146
9,692213.4248168943,17.0,4146.199327543807,75425.6438148943
12,838810.8673358597,14.0,2940.1349908729153,75425.6438148943
13,241266.29688369884,21.0,6291.1119071976955,75425.6438148943
15,204709.2562020831,22.0,6950.507894954195,75425.6438148943
16,171448.78413088512,23.0,7358.711360296258,75425.6438148943
19,200375.85139165216,22.0,7241.146640660158,53089.38381848
