,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,464253.8015165433,16.0,5114.139165275286,47050.60098116
9,786697.6751122224,14.0,2927.400185457189,46290.56784183566
12,938303.1422975173,11.0,1710.7978206109983,46290.56784183566
13,245503.3559444561,20.0,6150.436703028556,46290.56784183566
