,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
9,869312.1561537678,13.0,2972.6524069074585,57150.213922502146
12,1011042.041789996,10.0,1797.3218276845491,57150.213922502146
13,419622.8382368744,17.0,5104.888833950941,57150.213922502146
14,346868.479584058,19.0,6176.150251100331,57150.213922502146
15,383886.71737123834,18.0,5764.991045543791,57150.213922502146
19,377775.8165458025,18.0,6064.907367164462,53731.111013559996
