,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1082212.064243377,11.0,1969.530986396061,57150.213922502146
12,1975979.8541503698,10.0,1084.6252768207996,57150.213922502146
19,1817544.0917082962,12.0,2272.1148206717444,38845.87354014799
