,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,160367.1724329544,5.0,3537.7800097578765,26588.253211649637,205955294.92103437,100.92065476030668,25329326784.199066,15836209.189647498
9,2856772.3746641288,5.0,16762.330402875832,8670.830941181186,229653727.00725093,131.90484799261455,247159571809.92282,64570628.05401106
12,3243128.3778479514,6.0,16427.366030666002,0.0,245924108.99146333,144.82075815044425,274449953628.9234,68411668.42422411
13,2031904.9009475377,6.0,16096.982632421823,10630.40256560484,221812272.04704338,184.60504896136734,450384779871.28,62652123.06398716
14,175309.83682308983,5.0,3537.7800097578765,25840.932093926924,199894624.86942834,101.0944904121183,25764095559.173397,15683791.56982256
