,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,419436.91523959464,17.0,5456.3306611627795,57150.213922502146
9,1657450.0170067511,13.0,2439.811181070181,57150.213922502146
12,1826192.7533569294,10.0,1148.3801061047125,57150.213922502146
19,1116527.9949161813,18.0,5755.177431038168,40687.394464769546
