,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1142602.943352402,10.0,1752.2570062849518,57150.213922502146
9,1081289.6356855624,18.0,11611.193418362645,57150.213922502146
13,1879802.9509078965,10.0,1070.7068881654886,57150.213922502146
15,1089999.2395925163,17.0,11190.678755109262,57150.213922502146
19,1081639.8739432641,17.0,11505.376679176949,32406.42189427243
