,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,240525.8938639613,20.0,6476.462092385529,46290.56784183566
7,1111080.2422902586,18.0,5851.6467952452,40687.394464769546
9,1481809.2308968522,16.0,3447.660353480931,46290.56784183566
12,1657139.833592593,13.0,2135.7485073660646,46290.56784183566
