,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1015427.1886717058,17.0,4296.110549743578,46290.56784183566
7,1128955.1244483,21.0,13007.50100079294,43108.1097844676
11,1936204.7282602051,13.0,2091.6792330179233,46290.56784183566
13,1747708.6045863053,17.0,3565.6051434346045,46290.56784183566
