,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,194031.8164464934,22.0,7178.754928114957,53089.38381848
7,398499.4811578636,18.0,6142.457390361687,53089.38381848
9,718107.3895139161,16.0,3971.1168475762315,46290.56784183566
12,862044.1510838725,13.0,2781.800012360007,46290.56784183566
13,268623.5907193164,20.0,6105.67512716706,46290.56784183566
15,232093.55534145582,21.0,6765.525558537522,53089.38381848
