,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1110265.0984786951,11.0,2120.4718882064117,57150.213922502146
8,923720.7881806163,15.0,3157.0330800482825,75425.6438148943
12,1094230.069700391,12.0,1863.892249867229,75527.60888064088
13,891523.640348917,15.0,3157.0330800482825,75527.60888064088
19,938938.1227713806,14.0,3039.468360412182,46290.56784183566
